source,filename,sha256,size_bytes,source_url,acquired_date,status
SCANFI_v2_2025,SCANFI_att_biomass_2025_v2_20260119.tif,7e1c54f8b82f7c8e39d5f05377ecb6d003f084d731cee7a6f156edc9d89aaab4,6871947673,https://ftp.maps.canada.ca/pub/nrcan_rncan/Forests_Foret/SCANFI/v2/SCANFI_att_biomass_2025_v2_20260119.tif,2026-02-04,downloaded_verified
SCANFI_v2_2025,SCANFI_att_height_2025_v2_20260119.tif,d69ac3d77ce4cbfc885542a86ffc1622360c870d2d6c80c46c096a7cc1e0d845,3152239611,https://ftp.maps.canada.ca/pub/nrcan_rncan/Forests_Foret/SCANFI/v2/SCANFI_att_height_2025_v2_20260119.tif,2026-02-04,downloaded_verified
SCANFI_v2_2025,SCANFI_att_closure_2025_v2_20260119.tif,84e7490d97cf72d22949843ffb7935f4fa4a453da44901f4ce88b67d021d1a94,4265150822,https://ftp.maps.canada.ca/pub/nrcan_rncan/Forests_Foret/SCANFI/v2/SCANFI_att_closure_2025_v2_20260119.tif,2026-02-04,downloaded_verified
SCANFI_v2_2025,SCANFI_att_nfiLandcover_2025_v2_20260119.tif,668438f6388731a1cf6a9e899a3d7aeb8a998e35c97e5199007db9da03ef46b2,1666500786,https://ftp.maps.canada.ca/pub/nrcan_rncan/Forests_Foret/SCANFI/v2/SCANFI_att_nfiLandcover_2025_v2_20260119.tif,2026-02-04,downloaded_verified
SCANFI_v2_2025,SCANFI_age_median_2025_v2_20260119.tif,809c4bb098dd9bb75c8021dddb2d5908a09e3d928e47c9a09d0138e533b2420b,5325488829,https://ftp.maps.canada.ca/pub/nrcan_rncan/Forests_Foret/SCANFI/v2/SCANFI_age_median_2025_v2_20260119.tif,2026-02-04,downloaded_verified
